iso_code,date,age_group_id,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
URY,2/04/2021,2,0,0
URY,2/04/2021,3,11.31,1.36
URY,2/04/2021,5,17.44,3.47
URY,2/04/2021,7,21.14,4.69
URY,2/04/2021,11,29.42,3.99
URY,2/04/2021,14,49.82,1.55
URY,2/04/2021,18,31.48,0
URY,2/04/2021,22,30.93,0.05
URY,3/04/2021,2,0,0
URY,3/04/2021,3,11.74,1.36
URY,3/04/2021,5,17.93,3.48
URY,3/04/2021,7,21.69,4.69
URY,3/04/2021,11,29.86,3.99
URY,3/04/2021,14,50.09,1.56
URY,3/04/2021,18,31.76,0
URY,3/04/2021,22,31.71,0.06
URY,4/04/2021,2,0,0
URY,4/04/2021,3,11.74,1.36
URY,4/04/2021,5,17.93,3.48
URY,4/04/2021,7,21.69,4.69
URY,4/04/2021,11,29.86,3.99
URY,4/04/2021,14,50.09,1.56
URY,4/04/2021,18,31.76,0
URY,4/04/2021,22,31.71,0.06
URY,5/04/2021,2,0,0
URY,5/04/2021,3,11.77,1.4
URY,5/04/2021,5,17.97,3.61
URY,5/04/2021,7,21.73,4.89
URY,5/04/2021,11,30.47,4.16
URY,5/04/2021,14,51.16,8.05
URY,5/04/2021,18,32.9,0.01
URY,5/04/2021,22,31.79,0.06
URY,6/04/2021,2,0,0
URY,6/04/2021,3,11.79,1.5
URY,6/04/2021,5,18.01,3.82
URY,6/04/2021,7,21.79,5.15
URY,6/04/2021,11,31.84,4.4
URY,6/04/2021,14,53.49,12.57
URY,6/04/2021,18,35.47,0.02
URY,6/04/2021,22,31.83,0.06
URY,7/04/2021,2,0,0
URY,7/04/2021,3,11.81,1.65
URY,7/04/2021,5,18.04,4.17
URY,7/04/2021,7,21.82,5.52
URY,7/04/2021,11,33.2,4.76
URY,7/04/2021,14,55.92,17.39
URY,7/04/2021,18,37.61,0.02
URY,7/04/2021,22,31.84,0.06
URY,8/04/2021,2,0,0
URY,8/04/2021,3,11.92,1.85
URY,8/04/2021,5,18.19,4.56
URY,8/04/2021,7,22.29,6.04
URY,8/04/2021,11,34.97,5.51
URY,8/04/2021,14,58.44,20.69
URY,8/04/2021,18,39.92,0.06
URY,8/04/2021,22,31.85,0.06
URY,9/04/2021,2,0,0
URY,9/04/2021,3,12.13,2.03
URY,9/04/2021,5,18.46,5.87
URY,9/04/2021,7,22.67,7.91
URY,9/04/2021,11,35.42,7.1
URY,9/04/2021,14,59.1,21.69
URY,9/04/2021,18,40.87,0.27
URY,9/04/2021,22,32.14,0.09
URY,10/04/2021,2,0,0
URY,10/04/2021,3,12.17,2.08
URY,10/04/2021,5,18.52,6.26
URY,10/04/2021,7,22.84,8.51
URY,10/04/2021,11,35.7,7.63
URY,10/04/2021,14,59.36,22.06
URY,10/04/2021,18,43.45,0.38
URY,10/04/2021,22,35.05,0.11
URY,11/04/2021,2,0,0
URY,11/04/2021,3,12.17,2.08
URY,11/04/2021,5,18.52,6.26
URY,11/04/2021,7,22.87,8.51
URY,11/04/2021,11,35.74,7.63
URY,11/04/2021,14,59.36,22.06
URY,11/04/2021,18,43.46,0.38
URY,11/04/2021,22,35.05,0.11
URY,12/04/2021,2,0,0
URY,12/04/2021,3,12.3,2.09
URY,12/04/2021,5,18.83,6.3
URY,12/04/2021,7,23.55,8.57
URY,12/04/2021,11,36.99,8.06
URY,12/04/2021,14,62.72,22.8
URY,12/04/2021,18,48.13,1.12
URY,12/04/2021,22,38.68,0.12
URY,13/04/2021,2,0,0
URY,13/04/2021,3,12.63,2.11
URY,13/04/2021,5,19.37,6.37
URY,13/04/2021,7,24.63,8.66
URY,13/04/2021,11,38.78,8.58
URY,13/04/2021,14,65.78,23.67
URY,13/04/2021,18,51.73,2.05
URY,13/04/2021,22,42.13,0.48
URY,14/04/2021,2,0,0
URY,14/04/2021,3,13.06,2.18
URY,14/04/2021,5,20.03,6.48
URY,14/04/2021,7,26.03,8.74
URY,14/04/2021,11,41.02,9.08
URY,14/04/2021,14,68.42,24.56
URY,14/04/2021,18,54.95,2.99
URY,14/04/2021,22,45.07,0.68
URY,15/04/2021,2,0,0
URY,15/04/2021,3,13.39,2.25
URY,15/04/2021,5,20.59,6.57
URY,15/04/2021,7,27.16,8.8
URY,15/04/2021,11,42.22,10.91
URY,15/04/2021,14,69.39,27.85
URY,15/04/2021,18,56.97,6.88
URY,15/04/2021,22,47.83,0.71
URY,16/04/2021,2,0,0
URY,16/04/2021,3,13.83,2.35
URY,16/04/2021,5,21.19,6.76
URY,16/04/2021,7,28.25,8.91
URY,16/04/2021,11,43.42,12.71
URY,16/04/2021,14,70.19,31.09
URY,16/04/2021,18,58.75,10.72
URY,16/04/2021,22,50.45,0.72
URY,17/04/2021,2,0,0
URY,17/04/2021,3,13.98,2.36
URY,17/04/2021,5,21.31,6.76
URY,17/04/2021,7,28.41,8.92
URY,17/04/2021,11,43.58,13.26
URY,17/04/2021,14,70.54,32.06
URY,17/04/2021,18,61.87,11.87
URY,17/04/2021,22,55.69,0.75
URY,18/04/2021,2,0,0
URY,18/04/2021,3,13.98,2.36
URY,18/04/2021,5,21.32,6.76
URY,18/04/2021,7,28.41,8.92
URY,18/04/2021,11,43.59,13.26
URY,18/04/2021,14,70.94,32.06
URY,18/04/2021,18,64.58,11.88
URY,18/04/2021,22,58.32,0.75
URY,19/04/2021,2,0,0
URY,19/04/2021,3,14.11,2.39
URY,19/04/2021,5,21.52,6.89
URY,19/04/2021,7,28.61,9.1
URY,19/04/2021,11,43.82,14.5
URY,19/04/2021,14,71.25,34.28
URY,19/04/2021,18,65.24,14.48
URY,19/04/2021,22,58.94,3.99
URY,20/04/2021,2,0,0
URY,20/04/2021,3,14.24,2.59
URY,20/04/2021,5,21.68,7.26
URY,20/04/2021,7,28.83,9.5
URY,20/04/2021,11,44.26,15.87
URY,20/04/2021,14,71.83,36.39
URY,20/04/2021,18,66.02,16.95
URY,20/04/2021,22,59.56,8.07
URY,21/04/2021,2,0,0
URY,21/04/2021,3,14.36,2.94
URY,21/04/2021,5,21.83,7.71
URY,21/04/2021,7,29.08,10.08
URY,21/04/2021,11,44.7,17.36
URY,21/04/2021,14,72.25,38.65
URY,21/04/2021,18,66.74,19.44
URY,21/04/2021,22,60.15,11.59
URY,22/04/2021,2,0,0
URY,22/04/2021,3,14.45,3.34
URY,22/04/2021,5,21.97,8.22
URY,22/04/2021,7,29.32,10.69
URY,22/04/2021,11,45.06,19.24
URY,22/04/2021,14,72.62,41.53
URY,22/04/2021,18,67.53,22.72
URY,22/04/2021,22,60.83,14.3
URY,23/04/2021,2,0,0
URY,23/04/2021,3,14.52,3.74
URY,23/04/2021,5,22.09,8.7
URY,23/04/2021,7,29.59,11.28
URY,23/04/2021,11,45.51,21
URY,23/04/2021,14,73.03,44.17
URY,23/04/2021,18,68.65,25.64
URY,23/04/2021,22,62.12,16.84
URY,24/04/2021,2,0,0
URY,24/04/2021,3,14.53,3.83
URY,24/04/2021,5,22.11,8.81
URY,24/04/2021,7,29.62,11.42
URY,24/04/2021,11,45.71,21.58
URY,24/04/2021,14,73.33,45.08
URY,24/04/2021,18,69.9,26.65
URY,24/04/2021,22,63.65,17.77
URY,25/04/2021,2,0,0
URY,25/04/2021,3,14.53,3.83
URY,25/04/2021,5,22.11,8.81
URY,25/04/2021,7,29.62,11.42
URY,25/04/2021,11,45.75,21.58
URY,25/04/2021,14,73.39,45.08
URY,25/04/2021,18,69.92,26.65
URY,25/04/2021,22,63.65,17.77
URY,26/04/2021,2,0,0
URY,26/04/2021,3,14.57,5.08
URY,26/04/2021,5,22.15,10.26
URY,26/04/2021,7,29.67,13.09
URY,26/04/2021,11,45.99,22.87
URY,26/04/2021,14,73.81,45.8
URY,26/04/2021,18,70.91,27.37
URY,26/04/2021,22,64.79,20.25
URY,27/04/2021,2,0,0
URY,27/04/2021,3,14.59,6.44
URY,27/04/2021,5,22.18,11.78
URY,27/04/2021,7,29.72,14.85
URY,27/04/2021,11,46.28,24.17
URY,27/04/2021,14,74.23,46.47
URY,27/04/2021,18,71.66,28.01
URY,27/04/2021,22,65.82,22.61
URY,28/04/2021,2,0,0
URY,28/04/2021,3,14.62,7.73
URY,28/04/2021,5,22.22,13.27
URY,28/04/2021,7,29.79,16.55
URY,28/04/2021,11,46.55,25.5
URY,28/04/2021,14,74.55,47.11
URY,28/04/2021,18,72.46,28.7
URY,28/04/2021,22,66.91,24.91
URY,29/04/2021,2,0,0
URY,29/04/2021,3,14.66,9.12
URY,29/04/2021,5,22.26,14.83
URY,29/04/2021,7,29.9,18.35
URY,29/04/2021,11,46.85,26.93
URY,29/04/2021,14,74.83,47.77
URY,29/04/2021,18,73.21,29.58
URY,29/04/2021,22,67.86,27.14
URY,30/04/2021,2,0,0
URY,30/04/2021,3,14.74,10.55
URY,30/04/2021,5,22.37,16.4
URY,30/04/2021,7,30.01,20.16
URY,30/04/2021,11,47.11,28.37
URY,30/04/2021,14,75.1,48.52
URY,30/04/2021,18,73.96,30.75
URY,30/04/2021,22,68.87,29.27
URY,1/05/2021,2,0,0
URY,1/05/2021,3,14.74,10.55
URY,1/05/2021,5,22.37,16.4
URY,1/05/2021,7,30.01,20.16
URY,1/05/2021,11,47.11,28.37
URY,1/05/2021,14,75.1,48.52
URY,1/05/2021,18,73.96,30.76
URY,1/05/2021,22,68.87,29.27
URY,2/05/2021,2,0,0
URY,2/05/2021,3,14.75,10.55
URY,2/05/2021,5,22.38,16.4
URY,2/05/2021,7,30.01,20.16
URY,2/05/2021,11,47.12,28.37
URY,2/05/2021,14,75.12,48.52
URY,2/05/2021,18,73.96,30.76
URY,2/05/2021,22,68.87,29.28
URY,3/05/2021,2,0,0
URY,3/05/2021,3,14.77,10.96
URY,3/05/2021,5,22.47,16.87
URY,3/05/2021,7,30.12,20.68
URY,3/05/2021,11,47.21,29.32
URY,3/05/2021,14,75.17,49.76
URY,3/05/2021,18,75.82,32.04
URY,3/05/2021,22,71.43,29.38
URY,4/05/2021,2,0,0
URY,4/05/2021,3,14.8,10.98
URY,4/05/2021,5,22.62,16.93
URY,4/05/2021,7,30.31,20.75
URY,4/05/2021,11,47.26,30.61
URY,4/05/2021,14,75.2,51.93
URY,4/05/2021,18,77.4,34.51
URY,4/05/2021,22,73.71,29.45
URY,5/05/2021,2,0,0
URY,5/05/2021,3,14.82,11.02
URY,5/05/2021,5,22.71,16.98
URY,5/05/2021,7,30.45,20.8
URY,5/05/2021,11,47.31,31.94
URY,5/05/2021,14,75.24,54.31
URY,5/05/2021,18,78.81,36.63
URY,5/05/2021,22,75.75,29.51
URY,6/05/2021,2,0,0
URY,6/05/2021,3,14.9,11.13
URY,6/05/2021,5,22.83,17.11
URY,6/05/2021,7,30.57,21.23
URY,6/05/2021,11,47.35,33.63
URY,6/05/2021,14,75.28,56.73
URY,6/05/2021,18,80.09,38.88
URY,6/05/2021,22,77.64,29.55
URY,7/05/2021,2,0,0
URY,7/05/2021,3,14.97,11.31
URY,7/05/2021,5,22.9,17.34
URY,7/05/2021,7,30.64,21.55
URY,7/05/2021,11,47.39,34.02
URY,7/05/2021,14,75.33,57.33
URY,7/05/2021,18,81.33,39.62
URY,7/05/2021,22,79.45,29.59
URY,8/05/2021,2,0,0
URY,8/05/2021,3,14.98,11.34
URY,8/05/2021,5,22.91,17.37
URY,8/05/2021,7,30.64,21.68
URY,8/05/2021,11,47.4,34.23
URY,8/05/2021,14,75.34,57.55
URY,8/05/2021,18,81.95,39.88
URY,8/05/2021,22,80.22,29.6
URY,9/05/2021,2,0,0
URY,9/05/2021,3,14.98,11.34
URY,9/05/2021,5,22.91,17.37
URY,9/05/2021,7,30.64,21.71
URY,9/05/2021,11,47.4,34.27
URY,9/05/2021,14,75.34,57.55
URY,9/05/2021,18,81.95,39.88
URY,9/05/2021,22,80.22,29.6
URY,10/05/2021,2,0,0
URY,10/05/2021,3,15,11.48
URY,10/05/2021,5,22.96,17.7
URY,10/05/2021,7,30.71,22.4
URY,10/05/2021,11,47.54,35.52
URY,10/05/2021,14,75.66,60.83
URY,10/05/2021,18,82.75,44.37
URY,10/05/2021,22,81.3,29.68
URY,11/05/2021,2,0,0
URY,11/05/2021,3,15.02,11.78
URY,11/05/2021,5,23,18.21
URY,11/05/2021,7,30.74,23.44
URY,11/05/2021,11,47.82,37.24
URY,11/05/2021,14,75.77,63.74
URY,11/05/2021,18,83.35,47.5
URY,11/05/2021,22,82.4,29.74
URY,12/05/2021,2,0,0
URY,12/05/2021,3,15.05,12.18
URY,12/05/2021,5,23.16,18.82
URY,12/05/2021,7,31,24.79
URY,12/05/2021,11,48.24,39.39
URY,12/05/2021,14,75.97,66.29
URY,12/05/2021,18,83.6,49.85
URY,12/05/2021,22,83.09,29.86
URY,13/05/2021,2,0,0
URY,13/05/2021,3,15.1,12.59
URY,13/05/2021,5,23.56,19.48
URY,13/05/2021,7,32.06,25.99
URY,13/05/2021,11,51.75,40.62
URY,13/05/2021,14,78.47,67.28
URY,13/05/2021,18,85.11,50.89
URY,13/05/2021,22,83.61,30.59
URY,14/05/2021,2,0,0
URY,14/05/2021,3,15.15,12.97
URY,14/05/2021,5,24.06,20.03
URY,14/05/2021,7,33.71,26.99
URY,14/05/2021,11,56.49,41.74
URY,14/05/2021,14,80.19,68.05
URY,14/05/2021,18,85.74,51.62
URY,14/05/2021,22,84.21,30.66
URY,15/05/2021,2,0,0
URY,15/05/2021,3,15.17,13.1
URY,15/05/2021,5,24.23,20.11
URY,15/05/2021,7,34.45,27.09
URY,15/05/2021,11,58.63,41.88
URY,15/05/2021,14,81.16,68.2
URY,15/05/2021,18,86.01,51.78
URY,15/05/2021,22,84.22,30.69
URY,16/05/2021,2,0,0
URY,16/05/2021,3,15.17,13.1
URY,16/05/2021,5,24.23,20.11
URY,16/05/2021,7,34.45,27.09
URY,16/05/2021,11,58.66,41.88
URY,16/05/2021,14,81.16,68.2
URY,16/05/2021,18,86.01,51.78
URY,16/05/2021,22,84.22,30.69
URY,17/05/2021,2,0,0
URY,17/05/2021,3,15.2,13.21
URY,17/05/2021,5,24.73,20.26
URY,17/05/2021,7,36.83,27.26
URY,17/05/2021,11,64.71,42.1
URY,17/05/2021,14,82.76,68.44
URY,17/05/2021,18,86.35,52.02
URY,17/05/2021,22,84.31,30.74
URY,18/05/2021,2,0,0
URY,18/05/2021,3,15.29,13.33
URY,18/05/2021,5,25.26,20.39
URY,18/05/2021,7,41.42,27.46
URY,18/05/2021,11,68.12,42.5
URY,18/05/2021,14,83.32,68.96
URY,18/05/2021,18,86.62,52.43
URY,18/05/2021,22,84.97,30.8
URY,19/05/2021,2,0,0
URY,19/05/2021,3,15.31,13.41
URY,19/05/2021,5,25.87,20.52
URY,19/05/2021,7,45.96,27.68
URY,19/05/2021,11,70.62,42.89
URY,19/05/2021,14,83.58,69.34
URY,19/05/2021,18,86.73,52.78
URY,19/05/2021,22,85.04,30.87
URY,20/05/2021,2,0,0
URY,20/05/2021,3,15.92,13.5
URY,20/05/2021,5,27.17,20.66
URY,20/05/2021,7,50.13,27.93
URY,20/05/2021,11,73.11,43.25
URY,20/05/2021,14,83.82,69.67
URY,20/05/2021,18,86.84,53.08
URY,20/05/2021,22,85.08,31.01
URY,21/05/2021,2,0,0
URY,21/05/2021,3,16.93,13.56
URY,21/05/2021,5,28.36,20.78
URY,21/05/2021,7,53.11,28.16
URY,21/05/2021,11,75.13,43.63
URY,21/05/2021,14,84.06,69.98
URY,21/05/2021,18,87.12,53.26
URY,21/05/2021,22,85.48,31.06
URY,22/05/2021,2,0,0
URY,22/05/2021,3,16.95,13.57
URY,22/05/2021,5,28.86,20.79
URY,22/05/2021,7,54.71,28.18
URY,22/05/2021,11,75.4,43.81
URY,22/05/2021,14,84.15,70.25
URY,22/05/2021,18,87.18,53.38
URY,22/05/2021,22,85.49,31.08
URY,23/05/2021,2,0,0
URY,23/05/2021,3,16.95,13.57
URY,23/05/2021,5,28.9,20.8
URY,23/05/2021,7,54.84,28.19
URY,23/05/2021,11,75.42,43.85
URY,23/05/2021,14,84.16,70.31
URY,23/05/2021,18,87.18,53.39
URY,23/05/2021,22,85.49,31.08
URY,24/05/2021,2,0,0
URY,24/05/2021,3,17.56,13.61
URY,24/05/2021,5,31.28,20.85
URY,24/05/2021,7,58.56,28.25
URY,24/05/2021,11,75.85,44.08
URY,24/05/2021,14,84.42,70.7
URY,24/05/2021,18,87.42,53.69
URY,24/05/2021,22,85.82,31.22
URY,25/05/2021,2,0,0
URY,25/05/2021,3,18.2,13.64
URY,25/05/2021,5,33.74,20.88
URY,25/05/2021,7,61.98,28.29
URY,25/05/2021,11,76.19,44.36
URY,25/05/2021,14,84.63,71.1
URY,25/05/2021,18,87.57,53.8
URY,25/05/2021,22,85.94,31.27
URY,26/05/2021,2,0,0
URY,26/05/2021,3,18.97,13.66
URY,26/05/2021,5,36.53,20.92
URY,26/05/2021,7,64.8,28.36
URY,26/05/2021,11,76.55,44.6
URY,26/05/2021,14,84.86,71.39
URY,26/05/2021,18,87.74,53.9
URY,26/05/2021,22,86.08,31.34
URY,27/05/2021,2,0,0
URY,27/05/2021,3,19.92,13.75
URY,27/05/2021,5,39.24,21
URY,27/05/2021,7,67.52,28.49
URY,27/05/2021,11,76.99,44.9
URY,27/05/2021,14,85.15,71.64
URY,27/05/2021,18,87.97,53.96
URY,27/05/2021,22,86.28,31.38
URY,28/05/2021,2,0,0
URY,28/05/2021,3,20.79,13.84
URY,28/05/2021,5,41.22,21.09
URY,28/05/2021,7,69.55,28.59
URY,28/05/2021,11,77.32,45.13
URY,28/05/2021,14,85.39,71.87
URY,28/05/2021,18,88.14,54.12
URY,28/05/2021,22,86.42,31.56
URY,11/06/2021,2,5.98,0
URY,11/06/2021,3,50.34,14.5
URY,11/06/2021,5,69.19,22.2
URY,11/06/2021,7,77.95,30.43
URY,11/06/2021,11,81.74,49.57
URY,11/06/2021,14,87.36,75.23
URY,11/06/2021,18,88.55,61.63
URY,11/06/2021,22,86.63,51.68
URY,18/06/2021,2,19.4,0
URY,18/06/2021,3,52.12,15.14
URY,18/06/2021,5,70.02,24.87
URY,18/06/2021,7,78.58,46.03
URY,18/06/2021,11,82.36,68.24
URY,18/06/2021,14,87.64,79.35
URY,18/06/2021,18,88.82,66.72
URY,18/06/2021,22,86.96,57.31
URY,25/06/2021,2,27.7,0
URY,25/06/2021,3,55.51,15.88
URY,25/06/2021,5,71.6,34.09
URY,25/06/2021,7,79.66,62.53
URY,25/06/2021,11,83.02,71.95
URY,25/06/2021,14,88.08,80.34
URY,25/06/2021,18,89.28,73.45
URY,25/06/2021,22,87.56,66.62
URY,9/07/2021,2,56.5,6.73
URY,9/07/2021,3,66.43,42.74
URY,9/07/2021,5,74.49,62.59
URY,9/07/2021,7,81.24,73.55
URY,9/07/2021,11,84,78.39
URY,9/07/2021,14,88.66,84.06
URY,9/07/2021,18,89.78,78.87
URY,9/07/2021,22,88.18,74.81
