iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
ISR,2021/05/14,10529170,5432114,5097053,2108,4808,121.65,62.76,58.89,555
ISR,2021/05/15,10529479,5432250,5097226,309,4767,121.65,62.76,58.89,551
ISR,2021/05/16,10531041,5432676,5098362,1562,3934,121.67,62.77,58.9,455
ISR,2021/05/17,10531987,5432864,5099120,946,3028,121.68,62.77,58.91,350
ISR,2021/05/18,10538606,5434681,5103922,6619,3108,121.76,62.79,58.97,359
ISR,2021/05/19,10545515,5436713,5108799,6909,3393,121.84,62.81,59.02,392
ISR,2021/05/20,10551329,5438809,5112517,5814,3467,121.9,62.84,59.07,401
ISR,2021/05/21,10553567,5439822,5113742,2238,3485,121.93,62.85,59.08,403
ISR,2021/05/22,10554029,5439961,5114065,462,3507,121.93,62.85,59.08,405
ISR,2021/05/23,10559355,5442160,5117192,5326,4045,122,62.87,59.12,467
ISR,2021/05/24,10564794,5444137,5120654,5439,4687,122.06,62.9,59.16,542
ISR,2021/05/25,10568884,5445790,5123091,4090,4325,122.11,62.92,59.19,500
ISR,2021/05/26,10572433,5447015,5125415,3549,3845,122.15,62.93,59.22,444
ISR,2021/05/27,10577017,5448652,5128362,4584,3670,122.2,62.95,59.25,424
ISR,2021/05/28,10578874,5449269,5129602,1857,3615,122.22,62.96,59.26,418
ISR,2021/05/29,10579139,5449373,5129763,265,3587,122.22,62.96,59.27,414
ISR,2021/05/30,10582534,5450919,5131612,3395,3311,122.26,62.98,59.29,383
ISR,2021/05/31,10586007,5452444,5133560,3473,3030,122.3,62.99,59.31,350
ISR,2021/06/01,10588853,5453623,5135227,2846,2853,122.34,63.01,59.33,330
ISR,2021/06/02,10591578,5454913,5136662,2725,2735,122.37,63.02,59.35,316
ISR,2021/06/03,10594380,5456422,5137955,2802,2480,122.4,63.04,59.36,287
ISR,2021/06/04,10595851,5457347,5138501,1471,2425,122.42,63.05,59.37,280
ISR,2021/06/05,10596022,5457452,5138567,171,2412,122.42,63.05,59.37,279
ISR,2021/06/06,10601079,5461635,5139441,5057,2649,122.48,63.1,59.38,306
ISR,2021/06/07,10605975,5465864,5140108,4896,2853,122.53,63.15,59.39,330
ISR,2021/06/08,10610554,5469421,5141130,4579,3100,122.59,63.19,59.4,358
ISR,2021/06/09,10615142,5472878,5142261,4588,3366,122.64,63.23,59.41,389
ISR,2021/06/10,10619454,5476065,5143386,4312,3582,122.69,63.27,59.42,414
ISR,2021/06/11,10621103,5477307,5143793,1649,3607,122.71,63.28,59.43,417
ISR,2021/06/12,10621330,5477445,5143882,227,3615,122.71,63.28,59.43,418
ISR,2021/06/13,10625535,5480484,5145048,4205,3494,122.76,63.32,59.44,404
ISR,2021/06/14,10629803,5483376,5146424,4268,3404,122.81,63.35,59.46,393
ISR,2021/06/15,10633941,5486331,5147607,4138,3341,122.86,63.39,59.47,386
ISR,2021/06/16,10637338,5488895,5148440,3397,3171,122.9,63.41,59.48,366
ISR,2021/06/17,10640902,5491444,5149455,3564,3064,122.94,63.44,59.49,354
ISR,2021/06/18,10642326,5492533,5149790,1424,3032,122.95,63.46,59.5,350
ISR,2021/06/19,10642546,5492675,5149868,220,3031,122.96,63.46,59.5,350
ISR,2021/06/20,10646986,5495902,5151081,4440,3064,123.01,63.5,59.51,354
ISR,2021/06/21,10653089,5500947,5152139,6103,3327,123.08,63.55,59.52,384
ISR,2021/06/22,10660751,5507699,5153049,7662,3830,123.17,63.63,59.53,442
ISR,2021/06/23,10672413,5518253,5154156,11662,5011,123.3,63.75,59.55,579
ISR,2021/06/24,10685571,5530105,5155462,13158,6381,123.45,63.89,59.56,737
ISR,2021/06/25,10693259,5537025,5156230,7688,7276,123.54,63.97,59.57,841
ISR,2021/06/26,10695562,5539215,5156342,2303,7574,123.57,64,59.57,875
ISR,2021/06/27,10712405,5552750,5159650,16843,9346,123.76,64.15,59.61,1080
ISR,2021/06/28,10730237,5567095,5163137,17832,11021,123.97,64.32,59.65,1273
ISR,2021/06/29,10750282,5583616,5166660,20045,12790,124.2,64.51,59.69,1478
ISR,2021/06/30,10769756,5599895,5169855,19474,13906,124.43,64.7,59.73,1607
ISR,2021/07/01,10789593,5616530,5173057,19837,14860,124.66,64.89,59.77,1717
ISR,2021/07/02,10800667,5626199,5174462,11074,15344,124.78,65,59.78,1773
ISR,2021/07/03,10803498,5628792,5174700,2831,15419,124.82,65.03,59.78,1781
ISR,2021/07/04,10824212,5646434,5177772,20714,15972,125.06,65.23,59.82,1845
ISR,2021/07/05,10844764,5664108,5180649,20552,16361,125.29,65.44,59.85,1890
ISR,2021/07/06,10865686,5681815,5183861,20922,16486,125.53,65.64,59.89,1905
ISR,2021/07/07,10883514,5697117,5186380,17828,16251,125.74,65.82,59.92,1878
ISR,2021/07/08,10902603,5713523,5189053,19089,16144,125.96,66.01,59.95,1865
ISR,2021/07/09,10914921,5724526,5190368,12318,16322,126.1,66.14,59.97,1886
ISR,2021/07/10,10920119,5729417,5190673,5198,16660,126.16,66.19,59.97,1925
ISR,2021/07/11,10924269,5730803,5193437,4150,14294,126.21,66.21,60,1651
ISR,2021/07/12,10930133,5733119,5196943,5864,12196,126.28,66.24,60.04,1409
ISR,2021/07/13,10938358,5735963,5202211,8225,10382,126.37,66.27,60.1,1199
ISR,2021/07/14,10948736,5738566,5209550,10378,9317,126.49,66.3,60.19,1076
ISR,2021/07/15,10961040,5741421,5218636,12304,8348,126.64,66.33,60.29,964
ISR,2021/07/16,10967987,5742577,5224367,6947,7581,126.72,66.35,60.36,876
ISR,2021/07/17,10969588,5742876,5225665,1601,7067,126.73,66.35,60.37,816
ISR,2021/07/18,10981494,5744883,5235331,11906,8175,126.87,66.37,60.49,944
ISR,2021/07/19,10996150,5747967,5246468,14656,9431,127.04,66.41,60.61,1090
ISR,2021/07/20,11010744,5750496,5258180,14594,10341,127.21,66.44,60.75,1195
ISR,2021/07/21,11024923,5752727,5269817,14179,10884,127.37,66.46,60.88,1257
ISR,2021/07/22,11041115,5755501,5282860,16192,11439,127.56,66.49,61.03,1322
ISR,2021/07/23,11051137,5757411,5290885,10022,11879,127.68,66.52,61.13,1372
ISR,2021/07/24,11053102,5757983,5292273,1965,11931,127.7,66.52,61.14,1378
ISR,2021/07/25,11072996,5762324,5307632,19894,13072,127.93,66.57,61.32,1510
ISR,2021/07/26,11091645,5767357,5320947,18649,13642,128.15,66.63,61.47,1576
ISR,2021/07/27,11110704,5772688,5334287,19059,14280,128.37,66.69,61.63,1650
ISR,2021/07/28,11127110,5776530,5346406,16406,14598,128.55,66.74,61.77,1687
ISR,2021/07/29,11145754,5781012,5360074,18644,14948,128.77,66.79,61.93,1727
ISR,2021/07/30,11162973,5783521,5370721,17219,15977,128.97,66.82,62.05,1846
ISR,2021/07/31,11173883,5784879,5374178,10910,17254,129.1,66.83,62.09,1993
ISR,2021/08/01,11211044,5787901,5377506,37161,19721,129.52,66.87,62.13,2278
ISR,2021/08/02,11275414,5790937,5380658,64370,26253,130.27,66.9,62.16,3033
ISR,2021/08/03,11360468,5794185,5383879,85054,35681,131.25,66.94,62.2,4122
ISR,2021/08/04,11447439,5797637,5387108,86971,45761,132.26,66.98,62.24,5287
ISR,2021/08/05,11543305,5802009,5390738,95866,56793,133.36,67.03,62.28,6561
ISR,2021/08/06,11591946,5804366,5392554,48641,61282,133.93,67.06,62.3,7080
ISR,2021/08/07,11620762,5805336,5393230,28816,63840,134.26,67.07,62.31,7376
ITA,2020/12/27,7234,7234,,,,0.01,0.01,,
ITA,2020/12/28,8675,8675,,1441,1441,0.01,0.01,,24
ITA,2020/12/29,9703,9703,,1028,1234,0.02,0.02,,20
ITA,2020/12/30,14468,14468,,4765,2411,0.02,0.02,,40
ITA,2020/12/31,40050,40050,,25582,8204,0.07,0.07,,136
ITA,2021/01/01,51167,51167,,11117,8787,0.08,0.08,,145
ITA,2021/01/02,89859,89859,,38692,13771,0.15,0.15,,228
ITA,2021/01/03,125245,125245,,35386,16859,0.21,0.21,,279
ITA,2021/01/04,194384,194384,1,69139,26530,0.32,0.32,0,439
ITA,2021/01/05,274325,274325,1,79941,37803,0.45,0.45,0,625
ITA,2021/01/06,339574,339574,1,65249,46444,0.56,0.56,0,768
ITA,2021/01/07,431986,431986,1,92412,55991,0.71,0.71,0,926
ITA,2021/01/08,527914,527914,1,95928,68107,0.87,0.87,0,1126
ITA,2021/01/09,615181,615181,1,87267,75046,1.02,1.02,0,1241
ITA,2021/01/10,675659,675659,1,60478,78631,1.12,1.12,0,1301
ITA,2021/01/11,757105,757105,1,81446,80389,1.25,1.25,0,1330
ITA,2021/01/12,839718,839718,1,82613,80770,1.39,1.39,0,1336
ITA,2021/01/13,934690,934690,1,94972,85017,1.55,1.55,0,1406
ITA,2021/01/14,1028959,1028959,1,94269,85282,1.7,1.7,0,1411
ITA,2021/01/15,1119356,1119356,1,90397,84492,1.85,1.85,0,1397
ITA,2021/01/16,1184790,1184790,1,65434,81373,1.96,1.96,0,1346
ITA,2021/01/17,1222072,1219103,2970,37282,78059,2.02,2.02,0,1291
ITA,2021/01/18,1266282,1258270,8013,44210,72740,2.09,2.08,0.01,1203
ITA,2021/01/19,1299470,1289702,9769,33188,65679,2.15,2.13,0.02,1086
ITA,2021/01/20,1330461,1316147,14315,30991,56539,2.2,2.18,0.02,935
ITA,2021/01/21,1366351,1332282,34070,35890,48199,2.26,2.2,0.06,797
ITA,2021/01/22,1393139,1345061,48079,26788,39112,2.3,2.22,0.08,647
ITA,2021/01/23,1432261,1351036,81226,39122,35353,2.37,2.23,0.13,585
ITA,2021/01/24,1466157,1354261,111897,33896,34869,2.42,2.24,0.19,577
ITA,2021/01/25,1535317,1359062,176256,69160,38434,2.54,2.25,0.29,636
ITA,2021/01/26,1615755,1363404,252352,80438,45184,2.67,2.25,0.42,747
ITA,2021/01/27,1686485,1369600,316886,70730,50861,2.79,2.27,0.52,841
ITA,2021/01/28,1780072,1374387,405686,93587,59103,2.94,2.27,0.67,978
ITA,2021/01/29,1878008,1379079,498930,97936,69267,3.11,2.28,0.83,1146
ITA,2021/01/30,1968309,1383298,585012,90301,76578,3.26,2.29,0.97,1267
ITA,2021/01/31,2027940,1385918,642023,59631,80255,3.35,2.29,1.06,1327
ITA,2021/02/01,2113604,1390234,723371,85664,82612,3.5,2.3,1.2,1366
ITA,2021/02/02,2201608,1396641,804968,88004,83693,3.64,2.31,1.33,1384
ITA,2021/02/03,2301382,1405745,895638,99774,87842,3.81,2.33,1.48,1453
ITA,2021/02/04,2409556,1419250,990307,108174,89926,3.99,2.35,1.64,1487
ITA,2021/02/05,2516780,1437165,1079616,107224,91253,4.16,2.38,1.79,1509
ITA,2021/02/06,2594402,1451806,1142597,77622,89442,4.29,2.4,1.89,1479
ITA,2021/02/07,2636274,1460980,1175295,41872,86905,4.36,2.42,1.94,1437
ITA,2021/02/08,2703008,1487809,1215200,66734,84201,4.47,2.46,2.01,1393
ITA,2021/02/09,2769804,1522294,1247511,66796,81171,4.58,2.52,2.06,1343
ITA,2021/02/10,2842624,1567302,1275323,72820,77320,4.7,2.59,2.11,1279
ITA,2021/02/11,2917294,1622547,1294748,74670,72534,4.83,2.68,2.14,1200
ITA,2021/02/12,2991338,1681337,1310002,74044,67794,4.95,2.78,2.17,1121
ITA,2021/02/13,3044005,1727277,1316729,52667,64229,5.03,2.86,2.18,1062
ITA,2021/02/14,3073881,1754584,1319298,29876,62515,5.08,2.9,2.18,1034
ITA,2021/02/15,3136543,1811239,1325305,62662,61934,5.19,3,2.19,1024
ITA,2021/02/16,3207614,1876164,1331451,71071,62544,5.31,3.1,2.2,1034
ITA,2021/02/17,3287926,1946968,1340959,80312,63615,5.44,3.22,2.22,1052
ITA,2021/02/18,3377942,2029088,1348855,90016,65807,5.59,3.36,2.23,1088
ITA,2021/02/19,3470802,2115514,1355289,92860,68495,5.74,3.5,2.24,1133
ITA,2021/02/20,3549095,2189402,1359694,78293,72156,5.87,3.62,2.25,1193
ITA,2021/02/21,3600131,2238221,1361911,51036,75179,5.95,3.7,2.25,1243
ITA,2021/02/22,3705779,2338630,1367150,105648,81319,6.13,3.87,2.26,1345
ITA,2021/02/23,3812429,2439914,1372516,106650,86402,6.31,4.04,2.27,1429
ITA,2021/02/24,3934505,2554053,1380453,122076,92368,6.51,4.22,2.28,1528
ITA,2021/02/25,4063021,2670453,1392569,128516,97868,6.72,4.42,2.3,1619
ITA,2021/02/26,4201363,2793871,1407493,138342,104366,6.95,4.62,2.33,1726
ITA,2021/02/27,4328207,2908838,1419370,126844,111302,7.16,4.81,2.35,1841
ITA,2021/02/28,4406587,2979045,1427543,78380,115208,7.29,4.93,2.36,1905
ITA,2021/03/01,4542435,3090479,1451957,135848,119522,7.51,5.11,2.4,1977
ITA,2021/03/02,4704572,3221871,1482702,162137,127449,7.78,5.33,2.45,2108
ITA,2021/03/03,4891963,3367168,1524796,187391,136780,8.09,5.57,2.52,2262
ITA,2021/03/04,5090138,3518168,1571971,198175,146731,8.42,5.82,2.6,2427
ITA,2021/03/05,5296432,3672173,1624260,206294,156438,8.76,6.07,2.69,2587
ITA,2021/03/06,5474194,3810852,1663343,177762,163712,9.05,6.3,2.75,2708
ITA,2021/03/07,5576935,3893524,1683412,102741,167193,9.22,6.44,2.78,2765
ITA,2021/03/08,5758586,4027906,1730681,181651,173736,9.52,6.66,2.86,2873
ITA,2021/03/09,5953942,4173993,1779950,195356,178481,9.85,6.9,2.94,2952
ITA,2021/03/10,6169756,4335026,1834731,215814,182542,10.2,7.17,3.03,3019
ITA,2021/03/11,6393953,4499731,1894223,224197,186259,10.58,7.44,3.13,3081
ITA,2021/03/12,6606119,4651105,1955015,212166,187098,10.93,7.69,3.23,3094
ITA,2021/03/13,6783144,4779773,2003372,177025,186993,11.22,7.91,3.31,3093
ITA,2021/03/14,6889157,4852523,2036635,106013,187460,11.39,8.03,3.37,3100
ITA,2021/03/15,7064283,4957453,2106831,175126,186528,11.68,8.2,3.48,3085
ITA,2021/03/16,7204665,5025379,2179287,140382,178675,11.92,8.31,3.6,2955
ITA,2021/03/17,7370435,5110218,2260218,165770,171526,12.19,8.45,3.74,2837
ITA,2021/03/18,7534015,5194406,2339610,163580,162866,12.46,8.59,3.87,2694
ITA,2021/03/19,7709954,5291842,2418113,175939,157691,12.75,8.75,4,2608
ITA,2021/03/20,7885872,5405796,2480077,175918,157533,13.04,8.94,4.1,2605
ITA,2021/03/21,8016336,5491055,2525282,130464,161026,13.26,9.08,4.18,2663
ITA,2021/03/22,8212588,5621425,2591164,196252,164044,13.58,9.3,4.29,2713
ITA,2021/03/23,8439154,5776679,2662476,226566,176356,13.96,9.55,4.4,2917
ITA,2021/03/24,8696332,5948095,2748238,257178,189414,14.38,9.84,4.55,3133
ITA,2021/03/25,8967417,6134854,2832564,271085,204772,14.83,10.15,4.68,3387
ITA,2021/03/26,9239101,6328316,2910786,271684,218450,15.28,10.47,4.81,3613
ITA,2021/03/27,9480165,6502210,2977957,241064,227756,15.68,10.75,4.93,3767
ITA,2021/03/28,9643749,6624978,3018773,163584,232488,15.95,10.96,4.99,3845
ITA,2021/03/29,9887251,6802412,3084841,243502,239238,16.35,11.25,5.1,3957
ITA,2021/03/30,10156678,6996055,3160626,269427,245361,16.8,11.57,5.23,4058
ITA,2021/03/31,10462912,7211574,3251355,306234,252369,17.3,11.93,5.38,4174
ITA,2021/04/01,10750541,7409185,3341373,287629,254732,17.78,12.25,5.53,4213
ITA,2021/04/02,11033209,7612804,3420422,282668,256301,18.25,12.59,5.66,4239
ITA,2021/04/03,11263488,7782477,3481029,230279,254760,18.63,12.87,5.76,4214
ITA,2021/04/04,11359672,7858311,3501379,96184,245132,18.79,13,5.79,4054
ITA,2021/04/05,11530631,7991413,3539239,170959,234769,19.07,13.22,5.85,3883
ITA,2021/04/06,11816139,8200949,3615223,285508,237066,19.54,13.56,5.98,3921
ITA,2021/04/07,12144993,8441710,3703317,328854,240297,20.09,13.96,6.13,3974
ITA,2021/04/08,12482969,8690873,3792130,337976,247490,20.65,14.37,6.27,4093
ITA,2021/04/09,12818236,8944478,3873792,335267,255004,21.2,14.79,6.41,4218
ITA,2021/04/10,13139524,9197173,3942385,321288,268005,21.73,15.21,6.52,4433
ITA,2021/04/11,13341696,9358109,3983624,202172,283146,22.07,15.48,6.59,4683
ITA,2021/04/12,13609153,9563294,4045896,267457,296932,22.51,15.82,6.69,4911
ITA,2021/04/13,13897977,9784726,4113288,288824,297405,22.99,16.18,6.8,4919
ITA,2021/04/14,14218828,10025899,4192968,320851,296262,23.52,16.58,6.93,4900
ITA,2021/04/15,14570865,10279311,4291593,352037,298271,24.1,17,7.1,4933
ITA,2021/04/16,14951188,10560398,4390829,380323,304707,24.73,17.47,7.26,5040
ITA,2021/04/17,15311375,10836508,4474906,360187,310264,25.32,17.92,7.4,5132
ITA,2021/04/18,15553811,11024632,4529218,242436,316016,25.73,18.23,7.49,5227
ITA,2021/04/19,15865010,11248212,4616837,311199,322265,26.24,18.6,7.64,5330
ITA,2021/04/20,16198829,11484612,4714256,333819,328693,26.79,18.99,7.8,5436
ITA,2021/04/21,16572209,11739179,4833069,373380,336197,27.41,19.42,7.99,5560
ITA,2021/04/22,16971866,12003376,4968819,399657,343000,28.07,19.85,8.22,5673
ITA,2021/04/23,17377111,12278648,5099334,405245,346560,28.74,20.31,8.43,5732
ITA,2021/04/24,17764322,12551674,5216550,387211,350421,29.38,20.76,8.63,5796
ITA,2021/04/25,18032347,12772640,5272358,268025,354077,29.82,21.13,8.72,5856
ITA,2021/04/26,18377100,13035654,5363433,344753,358870,30.39,21.56,8.87,5935
ITA,2021/04/27,18750937,13298435,5484300,373837,364587,31.01,21.99,9.07,6030
ITA,2021/04/28,19160190,13568590,5632330,409253,369712,31.69,22.44,9.32,6115
ITA,2021/04/29,19690344,13924719,5816449,530154,388354,32.57,23.03,9.62,6423
ITA,2021/04/30,20219131,14264125,6020429,528787,406003,33.44,23.59,9.96,6715
ITA,2021/05/01,20652746,14548558,6187444,433615,412632,34.16,24.06,10.23,6825
ITA,2021/05/02,21023045,14801217,6316651,370299,427243,34.77,24.48,10.45,7066
ITA,2021/05/03,21436049,15092603,6450126,413004,436993,35.45,24.96,10.67,7228
ITA,2021/05/04,21885559,15406581,6597742,449510,447803,36.2,25.48,10.91,7406
ITA,2021/05/05,22369049,15745094,6757019,483490,458408,37,26.04,11.18,7582
ITA,2021/05/06,22889820,16092821,6943056,520771,457068,37.86,26.62,11.48,7560
ITA,2021/05/07,23434581,16448855,7144297,544761,459350,38.76,27.21,11.82,7597
ITA,2021/05/08,23948135,16775840,7348045,513554,470770,39.61,27.75,12.15,7786
ITA,2021/05/09,24331878,17032497,7484158,383743,472690,40.24,28.17,12.38,7818
ITA,2021/05/10,24773182,17325707,7640334,441304,476733,40.97,28.66,12.64,7885
ITA,2021/05/11,25230573,17627731,7805515,457391,477859,41.73,29.16,12.91,7903
ITA,2021/05/12,25715331,17953117,7973749,484758,478040,42.53,29.69,13.19,7906
ITA,2021/05/13,26244624,18298933,8165412,529293,479258,43.41,30.27,13.51,7927
ITA,2021/05/14,26799427,18651028,8376247,554803,480692,44.32,30.85,13.85,7950
ITA,2021/05/15,27344155,19014262,8575672,544728,485146,45.23,31.45,14.18,8024
ITA,2021/05/16,27754169,19287195,8728980,410014,488899,45.9,31.9,14.44,8086
ITA,2021/05/17,28221541,19560289,8941215,467372,492623,46.68,32.35,14.79,8148
ITA,2021/05/18,28691018,19842170,9146931,469477,494349,47.45,32.82,15.13,8176
ITA,2021/05/19,29178118,20148577,9346002,487100,494684,48.26,33.32,15.46,8182
ITA,2021/05/20,29731509,20459633,9608324,553391,498126,49.17,33.84,15.89,8239
ITA,2021/05/21,30302107,20787623,9869515,570598,500383,50.12,34.38,16.32,8276
ITA,2021/05/22,30822367,21108206,10107415,520260,496887,50.98,34.91,16.72,8218
ITA,2021/05/23,31229941,21359624,10299531,407574,496539,51.65,35.33,17.03,8212
ITA,2021/05/24,31694382,21634666,10521401,464441,496120,52.42,35.78,17.4,8206
ITA,2021/05/25,32173077,21904743,10759365,478695,497437,53.21,36.23,17.8,8227
ITA,2021/05/26,32698986,22193155,11027833,525909,502981,54.08,36.71,18.24,8319
ITA,2021/05/27,33288960,22502511,11330457,589974,508207,55.06,37.22,18.74,8405
ITA,2021/05/28,33883127,22826568,11620718,594167,511574,56.04,37.75,19.22,8461
ITA,2021/05/29,34407556,23146868,11843882,524429,512170,56.91,38.28,19.59,8471
ITA,2021/05/30,34809766,23402937,12008907,402210,511404,57.57,38.71,19.86,8458
ITA,2021/05/31,35289409,23730257,12217699,479643,513575,58.37,39.25,20.21,8494
ITA,2021/06/01,35757559,24064955,12418273,468150,512069,59.14,39.8,20.54,8469
ITA,2021/06/02,36169222,24405860,12526917,411663,495748,59.82,40.37,20.72,8199
ITA,2021/06/03,36766197,24872088,12695497,596975,496748,60.81,41.14,21,8216
ITA,2021/06/04,37398369,25378986,12868508,632172,502177,61.85,41.98,21.28,8306
ITA,2021/06/05,38016530,25879477,13043405,618161,515568,62.88,42.8,21.57,8527
ITA,2021/06/06,38528621,26310064,13173931,512091,531265,63.72,43.52,21.79,8787
ITA,2021/06/07,39099444,26767407,13324691,570823,544291,64.67,44.27,22.04,9002
ITA,2021/06/08,39681208,27230124,13484618,581764,560521,65.63,45.04,22.3,9271
ITA,2021/06/09,40274748,27702684,13643942,593540,586504,66.61,45.82,22.57,9700
ITA,2021/06/10,40907736,28207982,13804471,632988,591648,67.66,46.65,22.83,9785
ITA,2021/06/11,41530115,28697531,13961209,622379,590249,68.69,47.46,23.09,9762
ITA,2021/06/12,42093931,29159554,14078147,563816,582486,69.62,48.23,23.28,9634
ITA,2021/06/13,42528958,29517986,14160467,435027,571477,70.34,48.82,23.42,9452
ITA,2021/06/14,43061516,29852106,14365756,532558,566010,71.22,49.37,23.76,9361
ITA,2021/06/15,43592102,30171950,14583574,530586,558699,72.1,49.9,24.12,9241
ITA,2021/06/16,44148876,30493477,14826821,556774,553447,73.02,50.43,24.52,9154
ITA,2021/06/17,44752647,30814100,15117863,603771,549273,74.02,50.96,25,9085
ITA,2021/06/18,45360971,31132512,15413711,608324,547265,75.02,51.49,25.49,9051
ITA,2021/06/19,45919653,31429360,15680041,558682,546532,75.95,51.98,25.93,9039
ITA,2021/06/20,46357038,31655505,15893837,437385,546869,76.67,52.36,26.29,9045
ITA,2021/06/21,46915053,31940025,16172196,558015,550505,77.59,52.83,26.75,9105
ITA,2021/06/22,47486066,32229743,16458674,571013,556281,78.54,53.31,27.22,9201
ITA,2021/06/23,48053442,32509982,16751458,567376,557795,79.48,53.77,27.71,9226
ITA,2021/06/24,48663724,32804432,17072752,610282,558725,80.49,54.26,28.24,9241
ITA,2021/06/25,49280027,33088036,17410500,616303,559865,81.51,54.73,28.8,9260
ITA,2021/06/26,49834667,33355709,17701051,554640,559288,82.42,55.17,29.28,9250
ITA,2021/06/27,50266034,33569445,17921950,431367,558428,83.14,55.52,29.64,9236
ITA,2021/06/28,50824727,33835867,18218222,558693,558525,84.06,55.96,30.13,9238
ITA,2021/06/29,51386810,34082975,18536857,562083,557249,84.99,56.37,30.66,9217
ITA,2021/06/30,51959127,34329352,18867582,572317,557955,85.94,56.78,31.21,9228
ITA,2021/07/01,52526946,34550995,19218815,567819,551889,86.88,57.15,31.79,9128
ITA,2021/07/02,53081268,34751924,19576386,554322,543034,87.79,57.48,32.38,8981
ITA,2021/07/03,53607786,34918503,19938982,526518,539017,88.66,57.75,32.98,8915
ITA,2021/07/04,54021674,35058761,20215019,413888,536520,89.35,57.98,33.43,8874
ITA,2021/07/05,54561021,35228437,20588896,539347,533756,90.24,58.27,34.05,8828
ITA,2021/07/06,55097101,35393159,20964286,536080,530042,91.13,58.54,34.67,8767
ITA,2021/07/07,55644352,35540617,21367332,547251,526461,92.03,58.78,35.34,8707
ITA,2021/07/08,56228568,35656500,21838915,584216,528803,93,58.97,36.12,8746
ITA,2021/07/09,56825991,35766348,22329432,597423,534960,93.99,59.16,36.93,8848
ITA,2021/07/10,57394175,35868121,22797742,568184,540913,94.93,59.32,37.71,8946
ITA,2021/07/11,57804726,35927228,23151000,410551,540436,95.61,59.42,38.29,8938
ITA,2021/07/12,58370622,36017956,23629529,565896,544229,96.54,59.57,39.08,9001
ITA,2021/07/13,58941063,36106818,24114108,570441,549137,97.48,59.72,39.88,9082
ITA,2021/07/14,59506954,36204723,24586011,565891,551800,98.42,59.88,40.66,9126
ITA,2021/07/15,60119736,36307109,25100392,612782,555881,99.43,60.05,41.51,9194
ITA,2021/07/16,60713905,36403644,25601105,594169,555416,100.42,60.21,42.34,9186
ITA,2021/07/17,61251020,36485396,26058770,537115,550978,101.31,60.34,43.1,9113
ITA,2021/07/18,61695083,36572026,26417625,444063,555765,102.04,60.49,43.69,9192
ITA,2021/07/19,62267325,36694120,26870897,572242,556672,102.99,60.69,44.44,9207
ITA,2021/07/20,62833213,36814795,27319605,565888,556021,103.92,60.89,45.18,9196
ITA,2021/07/21,63411775,36948157,27769043,578562,557832,104.88,61.11,45.93,9226
ITA,2021/07/22,64013853,37093011,28230764,602078,556302,105.87,61.35,46.69,9201
ITA,2021/07/23,64597785,37253198,28658962,583932,554840,106.84,61.61,47.4,9177
ITA,2021/07/24,65091184,37372894,29037040,493399,548595,107.66,61.81,48.03,9073
ITA,2021/07/25,65453326,37455457,29319196,362142,536892,108.26,61.95,48.49,8880
ITA,2021/07/26,66015772,37602390,29739934,562446,535492,109.19,62.19,49.19,8857
ITA,2021/07/27,66586666,37748972,30170169,570894,536208,110.13,62.43,49.9,8869
ITA,2021/07/28,67121973,37911573,30549070,535307,530028,111.02,62.7,50.53,8766
ITA,2021/07/29,67652583,38091647,30905211,530610,519819,111.89,63,51.12,8597
ITA,2021/07/30,68164720,38280955,31233599,512137,509562,112.74,63.31,51.66,8428
ITA,2021/07/31,68595134,38438146,31510897,430414,500564,113.45,63.57,52.12,8279
