iso_code,date,vaccine_id,total_vaccinations
CHL,16/07/2021,13,492676
CHL,16/07/2021,1,389999
CHL,16/07/2021,2,5646670
CHL,16/07/2021,4,18217465
CHL,17/07/2021,13,493145
CHL,17/07/2021,1,390297
CHL,17/07/2021,2,5654685
CHL,17/07/2021,4,18231301
CHL,18/07/2021,13,493247
CHL,18/07/2021,1,390297
CHL,18/07/2021,2,5655423
CHL,18/07/2021,4,18232561
CHL,19/07/2021,13,495878
CHL,19/07/2021,1,392025
CHL,19/07/2021,2,5707079
CHL,19/07/2021,4,18292351
CHL,20/07/2021,13,497613
CHL,20/07/2021,1,393793
CHL,20/07/2021,2,5782162
CHL,20/07/2021,4,18343239
CHL,21/07/2021,13,499013
CHL,21/07/2021,1,395751
CHL,21/07/2021,2,5840031
CHL,21/07/2021,4,18384037
CHL,22/07/2021,13,500599
CHL,22/07/2021,1,397726
CHL,22/07/2021,2,5884783
CHL,22/07/2021,4,18413055
CHL,23/07/2021,13,501820
CHL,23/07/2021,1,401126
CHL,23/07/2021,2,5971737
CHL,23/07/2021,4,18434835
CHL,24/07/2021,13,503245
CHL,24/07/2021,1,402303
CHL,24/07/2021,2,5986368
CHL,24/07/2021,4,18451668
CHL,25/07/2021,13,503287
CHL,25/07/2021,1,402332
CHL,25/07/2021,2,5987549
CHL,25/07/2021,4,18453265
CHL,26/07/2021,13,504231
CHL,26/07/2021,1,404899
CHL,26/07/2021,2,6023542
CHL,26/07/2021,4,18467031
CHL,27/07/2021,13,505008
CHL,27/07/2021,1,407247
CHL,27/07/2021,2,6058553
CHL,27/07/2021,4,18477091
CHL,28/07/2021,13,505540
CHL,28/07/2021,1,408892
CHL,28/07/2021,2,6083282
CHL,28/07/2021,4,18484152
CHL,29/07/2021,13,506012
CHL,29/07/2021,1,410303
CHL,29/07/2021,2,6163385
CHL,29/07/2021,4,18489993
CHL,30/07/2021,13,506285
CHL,30/07/2021,1,411685
CHL,30/07/2021,2,6231411
CHL,30/07/2021,4,18494233
CHL,31/07/2021,13,506297
CHL,31/07/2021,1,411968
CHL,31/07/2021,2,6240414
CHL,31/07/2021,4,18495669
CHL,1/08/2021,13,506298
CHL,1/08/2021,1,411969
CHL,1/08/2021,2,6240801
CHL,1/08/2021,4,18495734
CHL,2/08/2021,13,506741
CHL,2/08/2021,1,412797
CHL,2/08/2021,2,6242527
CHL,2/08/2021,4,18526768
HRV,1/01/2021,2,1958
HRV,8/01/2021,9,1
HRV,8/01/2021,5,4
HRV,8/01/2021,2,30810
HRV,15/01/2021,5,1491
HRV,15/01/2021,1,2
HRV,15/01/2021,2,47869
HRV,22/01/2021,5,2635
HRV,22/01/2021,2,70340
HRV,29/01/2021,5,2720
HRV,29/01/2021,2,86719
HRV,5/02/2021,9,2
HRV,5/02/2021,5,3195
HRV,5/02/2021,1,7
HRV,5/02/2021,2,103629
HRV,12/02/2021,5,8223
HRV,12/02/2021,1,3177
HRV,12/02/2021,2,124250
HRV,19/02/2021,9,3
HRV,19/02/2021,5,13287
HRV,19/02/2021,1,18923
HRV,19/02/2021,2,144086
HRV,26/02/2021,5,14432
HRV,26/02/2021,1,59647
HRV,26/02/2021,2,163915
HRV,5/03/2021,5,22867
HRV,5/03/2021,1,83931
HRV,5/03/2021,2,187784
HRV,12/03/2021,9,5
HRV,12/03/2021,5,29556
HRV,12/03/2021,1,116967
HRV,12/03/2021,2,211078
HRV,19/03/2021,9,11
HRV,19/03/2021,5,44790
HRV,19/03/2021,1,137435
HRV,19/03/2021,2,241925
HRV,26/03/2021,9,13
HRV,26/03/2021,5,52636
HRV,26/03/2021,1,157749
HRV,26/03/2021,2,275260
HRV,2/04/2021,9,15
HRV,2/04/2021,5,71800
HRV,2/04/2021,1,173380
HRV,2/04/2021,2,307360
HRV,9/04/2021,9,35
HRV,9/04/2021,5,83948
HRV,9/04/2021,1,201987
HRV,9/04/2021,2,334954
HRV,16/04/2021,9,39
HRV,16/04/2021,5,104114
HRV,16/04/2021,1,233070
HRV,16/04/2021,2,394590
HRV,23/04/2021,9,39
HRV,23/04/2021,5,114976
HRV,23/04/2021,1,247691
HRV,23/04/2021,2,471764
HRV,30/04/2021,9,795
HRV,30/04/2021,5,129725
HRV,30/04/2021,1,267516
HRV,30/04/2021,2,557658
HRV,7/05/2021,9,3594
HRV,7/05/2021,5,146901
HRV,7/05/2021,1,307888
HRV,7/05/2021,2,731179
HRV,14/05/2021,9,6137
HRV,14/05/2021,5,172014
HRV,14/05/2021,1,346988
HRV,14/05/2021,2,906278
HRV,21/05/2021,9,9435
HRV,21/05/2021,5,195635
HRV,21/05/2021,1,379934
HRV,21/05/2021,2,1059124
HRV,28/05/2021,9,12485
HRV,28/05/2021,5,211492
HRV,28/05/2021,1,409340
HRV,28/05/2021,2,1196877
HRV,4/06/2021,9,14642
HRV,4/06/2021,5,222509
HRV,4/06/2021,1,427443
HRV,4/06/2021,2,1300256
HRV,11/06/2021,9,17425
HRV,11/06/2021,5,240707
HRV,11/06/2021,1,448568
HRV,11/06/2021,2,1463142
HRV,18/06/2021,9,19752
HRV,18/06/2021,5,258742
HRV,18/06/2021,1,465093
HRV,18/06/2021,2,1628713
HRV,25/06/2021,9,21753
HRV,25/06/2021,5,269684
HRV,25/06/2021,1,475126
HRV,25/06/2021,2,1754985
HRV,2/07/2021,9,24649
HRV,2/07/2021,5,280643
HRV,2/07/2021,1,494853
HRV,2/07/2021,2,1887891
HRV,9/07/2021,9,30180
HRV,9/07/2021,5,287925
HRV,9/07/2021,1,513953
HRV,9/07/2021,2,1994156
HRV,16/07/2021,9,37618
HRV,16/07/2021,5,294219
HRV,16/07/2021,1,520228
HRV,16/07/2021,2,2064014
HRV,23/07/2021,9,44854
HRV,23/07/2021,5,297834
HRV,23/07/2021,1,527261
HRV,23/07/2021,2,2133539
HRV,30/07/2021,9,51844
HRV,30/07/2021,5,301563
HRV,30/07/2021,1,536844
HRV,30/07/2021,2,2179090
HRV,6/08/2021,9,52562
HRV,6/08/2021,5,301710
HRV,6/08/2021,1,539025
HRV,6/08/2021,2,2185003
CYP,1/01/2021,2,369
CYP,8/01/2021,2,6086
CYP,15/01/2021,5,0
CYP,15/01/2021,2,10833
CYP,22/01/2021,5,210
CYP,22/01/2021,2,17881
CYP,29/01/2021,5,420
CYP,29/01/2021,2,24952
CYP,5/02/2021,2,32720
CYP,12/02/2021,5,421
CYP,12/02/2021,1,584
CYP,12/02/2021,2,43384
CYP,19/02/2021,5,741
CYP,19/02/2021,1,6126
CYP,19/02/2021,2,51652
CYP,26/02/2021,5,951
CYP,26/02/2021,1,18136
CYP,26/02/2021,2,59380
CYP,5/03/2021,5,1301
CYP,5/03/2021,1,28650
CYP,5/03/2021,2,69327
CYP,12/03/2021,5,4195
CYP,12/03/2021,1,40827
CYP,12/03/2021,2,78860
CYP,19/03/2021,5,4304
CYP,19/03/2021,1,41719
CYP,19/03/2021,2,85728
CYP,26/03/2021,5,4304
CYP,26/03/2021,1,48256
CYP,26/03/2021,2,95339
CYP,2/04/2021,5,6547
CYP,2/04/2021,1,52195
CYP,2/04/2021,2,103028
CYP,9/04/2021,5,12456
CYP,9/04/2021,1,60123
CYP,9/04/2021,2,113013
CYP,16/04/2021,9,0
CYP,16/04/2021,5,13236
CYP,16/04/2021,1,66995
CYP,16/04/2021,2,130595
CYP,23/04/2021,1,77988
CYP,23/04/2021,2,150831
CYP,30/04/2021,9,1188
CYP,30/04/2021,5,15635
CYP,30/04/2021,1,84554
CYP,30/04/2021,2,193053
CYP,7/05/2021,9,2249
CYP,7/05/2021,5,21442
CYP,7/05/2021,1,95843
CYP,7/05/2021,2,238781
CYP,14/05/2021,9,5662
CYP,14/05/2021,5,28322
CYP,14/05/2021,1,121922
CYP,14/05/2021,2,280960
CYP,21/05/2021,5,37412
CYP,21/05/2021,1,146980
CYP,21/05/2021,2,329189
CYP,28/05/2021,9,5662
CYP,28/05/2021,5,44461
CYP,28/05/2021,1,164905
CYP,28/05/2021,2,375387
CYP,4/06/2021,5,48348
CYP,4/06/2021,1,175900
CYP,4/06/2021,2,413040
CYP,11/06/2021,9,6062
CYP,11/06/2021,5,54602
CYP,11/06/2021,1,187096
CYP,11/06/2021,2,448451
CYP,18/06/2021,9,12893
CYP,18/06/2021,5,63102
CYP,18/06/2021,1,197068
CYP,18/06/2021,2,481629
CYP,25/06/2021,9,14120
CYP,25/06/2021,5,70093
CYP,25/06/2021,1,204489
CYP,25/06/2021,2,502801
CYP,2/07/2021,9,14538
CYP,2/07/2021,5,72330
CYP,2/07/2021,1,218282
CYP,2/07/2021,2,532405
CYP,9/07/2021,9,14983
CYP,9/07/2021,5,73098
CYP,9/07/2021,1,237295
CYP,9/07/2021,2,562196
CYP,16/07/2021,9,16069
CYP,16/07/2021,5,74634
CYP,16/07/2021,1,245037
CYP,16/07/2021,2,587728
CYP,23/07/2021,9,17238
CYP,23/07/2021,5,75705
CYP,23/07/2021,1,248027
CYP,23/07/2021,2,610888
CYP,30/07/2021,9,17847
CYP,30/07/2021,5,77108
CYP,30/07/2021,1,250656
CYP,30/07/2021,2,631778
CYP,6/08/2021,9,18089
CYP,6/08/2021,5,77849
CYP,6/08/2021,1,251076
CYP,6/08/2021,2,648196
CZE,27/12/2020,2,1261
CZE,28/12/2020,2,3560
CZE,29/12/2020,2,7014
CZE,30/12/2020,2,10504
CZE,31/12/2020,2,11810
CZE,1/01/2021,2,12072
CZE,2/01/2021,2,13343
CZE,3/01/2021,2,14260
CZE,4/01/2021,5,3
CZE,4/01/2021,2,17850
CZE,5/01/2021,2,22349
CZE,6/01/2021,2,28181
CZE,7/01/2021,2,36140
CZE,8/01/2021,2,46106
CZE,9/01/2021,2,48125
CZE,10/01/2021,2,49883
CZE,11/01/2021,2,59698
CZE,12/01/2021,2,73094
CZE,13/01/2021,2,86588
CZE,14/01/2021,5,1233
CZE,14/01/2021,2,100545
CZE,15/01/2021,5,1992
CZE,15/01/2021,2,113741
CZE,16/01/2021,5,2318
CZE,16/01/2021,2,116793
CZE,17/01/2021,5,2407
CZE,17/01/2021,2,119941
CZE,18/01/2021,5,2584
CZE,18/01/2021,2,134050
CZE,19/01/2021,5,3359
CZE,19/01/2021,2,148534
CZE,20/01/2021,5,4940
CZE,20/01/2021,2,163220
CZE,21/01/2021,5,5899
CZE,21/01/2021,2,179586
CZE,22/01/2021,5,6095
CZE,22/01/2021,2,195243
CZE,23/01/2021,5,6136
CZE,23/01/2021,2,199365
CZE,24/01/2021,5,6260
CZE,24/01/2021,2,202351
CZE,25/01/2021,5,6459
CZE,25/01/2021,2,214731
CZE,26/01/2021,5,6733
CZE,26/01/2021,2,228932
CZE,27/01/2021,5,7036
CZE,27/01/2021,2,242137
CZE,28/01/2021,5,7157
CZE,28/01/2021,2,255175
CZE,29/01/2021,5,7308
CZE,29/01/2021,2,269071
CZE,30/01/2021,5,7311
CZE,30/01/2021,2,270880
CZE,31/01/2021,5,7312
CZE,31/01/2021,2,272759
CZE,1/02/2021,5,7570
CZE,1/02/2021,2,284362
CZE,2/02/2021,5,7897
CZE,2/02/2021,2,298359
CZE,3/02/2021,5,8628
CZE,3/02/2021,2,312993
CZE,4/02/2021,5,9766
CZE,4/02/2021,2,329686
CZE,5/02/2021,5,10957
CZE,5/02/2021,2,344575
CZE,6/02/2021,5,11215
CZE,6/02/2021,2,347497
CZE,7/02/2021,5,11478
CZE,7/02/2021,2,350559
CZE,8/02/2021,5,12385
CZE,8/02/2021,1,1
CZE,8/02/2021,2,365063
CZE,9/02/2021,5,14043
CZE,9/02/2021,1,2
CZE,9/02/2021,2,380381
CZE,10/02/2021,5,15789
CZE,10/02/2021,2,397299
CZE,11/02/2021,5,19165
CZE,11/02/2021,1,234
CZE,11/02/2021,2,416134
CZE,12/02/2021,5,21404
CZE,12/02/2021,1,636
CZE,12/02/2021,2,434882
CZE,13/02/2021,5,21890
CZE,13/02/2021,1,1075
CZE,13/02/2021,2,438517
CZE,14/02/2021,5,22138
CZE,14/02/2021,1,1278
CZE,14/02/2021,2,440430
CZE,15/02/2021,5,23555
CZE,15/02/2021,1,2030
CZE,15/02/2021,2,453966
CZE,16/02/2021,5,26032
CZE,16/02/2021,1,3202
CZE,16/02/2021,2,468046
CZE,17/02/2021,5,28768
CZE,17/02/2021,1,5248
CZE,17/02/2021,2,481195
CZE,18/02/2021,5,31119
CZE,18/02/2021,1,7243
CZE,18/02/2021,2,497145
CZE,19/02/2021,5,32512
CZE,19/02/2021,1,8982
CZE,19/02/2021,2,513137
CZE,20/02/2021,5,32516
CZE,20/02/2021,1,9652
CZE,20/02/2021,2,515600
CZE,21/02/2021,5,32616
CZE,21/02/2021,1,9857
CZE,21/02/2021,2,517410
CZE,22/02/2021,5,33617
CZE,22/02/2021,1,11468
CZE,22/02/2021,2,530892
CZE,23/02/2021,5,34399
CZE,23/02/2021,1,14204
CZE,23/02/2021,2,547208
CZE,24/02/2021,5,35730
CZE,24/02/2021,1,17139
CZE,24/02/2021,2,562775
CZE,25/02/2021,5,36912
CZE,25/02/2021,1,21494
CZE,25/02/2021,2,580701
CZE,26/02/2021,5,37751
CZE,26/02/2021,1,24844
CZE,26/02/2021,2,597957
CZE,27/02/2021,5,37922
CZE,27/02/2021,1,25464
CZE,27/02/2021,2,600712
CZE,28/02/2021,5,38115
CZE,28/02/2021,1,25934
CZE,28/02/2021,2,602934
CZE,1/03/2021,5,39713
CZE,1/03/2021,1,29959
CZE,1/03/2021,2,620213
CZE,2/03/2021,5,41584
CZE,2/03/2021,1,39354
CZE,2/03/2021,2,639634
CZE,3/03/2021,5,45289
CZE,3/03/2021,1,49096
CZE,3/03/2021,2,661426
CZE,4/03/2021,5,50041
CZE,4/03/2021,1,58468
CZE,4/03/2021,2,685100
CZE,5/03/2021,9,1
CZE,5/03/2021,5,53655
CZE,5/03/2021,1,66860
CZE,5/03/2021,2,707190
CZE,6/03/2021,9,3
CZE,6/03/2021,5,55054
CZE,6/03/2021,1,71344
CZE,6/03/2021,2,714242
CZE,7/03/2021,9,5
CZE,7/03/2021,5,56365
CZE,7/03/2021,1,75481
CZE,7/03/2021,2,721014
CZE,8/03/2021,9,6
CZE,8/03/2021,5,59447
CZE,8/03/2021,1,83365
CZE,8/03/2021,2,744465
CZE,9/03/2021,5,64764
CZE,9/03/2021,1,94577
CZE,9/03/2021,2,770454
CZE,10/03/2021,5,69761
CZE,10/03/2021,1,105490
CZE,10/03/2021,2,802603
CZE,11/03/2021,5,74047
CZE,11/03/2021,1,117288
CZE,11/03/2021,2,839516
CZE,12/03/2021,5,79475
CZE,12/03/2021,1,129545
CZE,12/03/2021,2,868890
CZE,13/03/2021,5,80769
CZE,13/03/2021,1,132542
CZE,13/03/2021,2,882910
CZE,14/03/2021,5,81904
CZE,14/03/2021,1,133453
CZE,14/03/2021,2,894064
CZE,15/03/2021,5,88697
CZE,15/03/2021,1,141496
CZE,15/03/2021,2,916257
CZE,16/03/2021,5,97895
CZE,16/03/2021,1,150239
CZE,16/03/2021,2,947600
CZE,17/03/2021,5,105638
CZE,17/03/2021,1,159260
CZE,17/03/2021,2,978693
CZE,18/03/2021,9,9
CZE,18/03/2021,5,112780
CZE,18/03/2021,1,168599
CZE,18/03/2021,2,1012413
CZE,19/03/2021,5,118844
CZE,19/03/2021,1,177397
CZE,19/03/2021,2,1045438
CZE,20/03/2021,5,119986
CZE,20/03/2021,1,179825
CZE,20/03/2021,2,1058959
CZE,21/03/2021,5,120304
CZE,21/03/2021,1,180301
CZE,21/03/2021,2,1067083
CZE,22/03/2021,9,10
CZE,22/03/2021,5,124596
CZE,22/03/2021,1,187166
CZE,22/03/2021,2,1092732
CZE,23/03/2021,9,11
CZE,23/03/2021,5,128445
CZE,23/03/2021,1,194797
CZE,23/03/2021,2,1121050
CZE,24/03/2021,5,132599
CZE,24/03/2021,1,202570
CZE,24/03/2021,2,1151566
CZE,25/03/2021,5,136635
CZE,25/03/2021,1,210084
CZE,25/03/2021,2,1184064
CZE,26/03/2021,5,139190
CZE,26/03/2021,1,215836
CZE,26/03/2021,2,1217927
CZE,27/03/2021,9,13
CZE,27/03/2021,5,140432
CZE,27/03/2021,1,216718
CZE,27/03/2021,2,1229026
CZE,28/03/2021,5,141988
CZE,28/03/2021,1,216845
CZE,28/03/2021,2,1236994
CZE,29/03/2021,9,14
CZE,29/03/2021,5,147987
CZE,29/03/2021,1,220617
CZE,29/03/2021,2,1266866
CZE,30/03/2021,5,156836
CZE,30/03/2021,1,225989
CZE,30/03/2021,2,1299345
CZE,31/03/2021,9,17
CZE,31/03/2021,5,167841
CZE,31/03/2021,1,230962
CZE,31/03/2021,2,1333352
CZE,1/04/2021,9,19
CZE,1/04/2021,5,178537
CZE,1/04/2021,1,235532
CZE,1/04/2021,2,1375505
CZE,2/04/2021,9,28
CZE,2/04/2021,5,181069
CZE,2/04/2021,1,236106
CZE,2/04/2021,2,1391980
CZE,3/04/2021,9,29
CZE,3/04/2021,5,182769
CZE,3/04/2021,1,236319
CZE,3/04/2021,2,1404525
CZE,4/04/2021,5,183983
CZE,4/04/2021,1,236324
CZE,4/04/2021,2,1414557
CZE,5/04/2021,9,31
CZE,5/04/2021,5,185381
CZE,5/04/2021,1,236395
CZE,5/04/2021,2,1422575
CZE,6/04/2021,9,35
CZE,6/04/2021,5,193839
CZE,6/04/2021,1,239385
CZE,6/04/2021,2,1456330
CZE,7/04/2021,9,39
CZE,7/04/2021,5,202198
CZE,7/04/2021,1,247499
CZE,7/04/2021,2,1485256
CZE,8/04/2021,9,43
CZE,8/04/2021,5,208411
CZE,8/04/2021,1,258911
CZE,8/04/2021,2,1536918
CZE,9/04/2021,9,46
CZE,9/04/2021,5,215972
CZE,9/04/2021,1,270280
CZE,9/04/2021,2,1587184
CZE,10/04/2021,9,51
CZE,10/04/2021,5,217535
CZE,10/04/2021,1,273779
CZE,10/04/2021,2,1612715
CZE,11/04/2021,9,54
CZE,11/04/2021,5,218676
CZE,11/04/2021,1,274275
CZE,11/04/2021,2,1630788
CZE,12/04/2021,9,56
CZE,12/04/2021,5,227253
CZE,12/04/2021,1,283171
CZE,12/04/2021,2,1676264
CZE,13/04/2021,5,237807
CZE,13/04/2021,1,292686
CZE,13/04/2021,2,1718145
CZE,14/04/2021,5,248237
CZE,14/04/2021,1,302768
CZE,14/04/2021,2,1763595
CZE,15/04/2021,5,257696
CZE,15/04/2021,1,311886
CZE,15/04/2021,2,1818323
CZE,16/04/2021,5,267693
CZE,16/04/2021,1,318630
CZE,16/04/2021,2,1871626
CZE,17/04/2021,5,270057
CZE,17/04/2021,1,319245
CZE,17/04/2021,2,1894226
CZE,18/04/2021,5,270943
CZE,18/04/2021,1,319391
CZE,18/04/2021,2,1911072
CZE,19/04/2021,5,277893
CZE,19/04/2021,1,324998
CZE,19/04/2021,2,1957729
CZE,20/04/2021,5,284568
CZE,20/04/2021,1,331759
CZE,20/04/2021,2,2002155
CZE,21/04/2021,5,289998
CZE,21/04/2021,1,339244
CZE,21/04/2021,2,2051129
CZE,22/04/2021,9,84
CZE,22/04/2021,5,295897
CZE,22/04/2021,1,347385
CZE,22/04/2021,2,2108754
CZE,23/04/2021,9,304
CZE,23/04/2021,5,299738
CZE,23/04/2021,1,353598
CZE,23/04/2021,2,2160119
CZE,24/04/2021,9,316
CZE,24/04/2021,5,300561
CZE,24/04/2021,1,354277
CZE,24/04/2021,2,2181577
CZE,25/04/2021,9,332
CZE,25/04/2021,5,302031
CZE,25/04/2021,1,354453
CZE,25/04/2021,2,2198534
CZE,26/04/2021,9,874
CZE,26/04/2021,5,306354
CZE,26/04/2021,1,360082
CZE,26/04/2021,2,2244536
CZE,27/04/2021,9,1810
CZE,27/04/2021,5,312646
CZE,27/04/2021,1,366788
CZE,27/04/2021,2,2290721
CZE,28/04/2021,9,3261
CZE,28/04/2021,5,321071
CZE,28/04/2021,1,373482
CZE,28/04/2021,2,2345323
CZE,29/04/2021,9,4868
CZE,29/04/2021,5,328914
CZE,29/04/2021,1,380004
CZE,29/04/2021,2,2408993
CZE,30/04/2021,9,6329
CZE,30/04/2021,5,332712
CZE,30/04/2021,1,383898
CZE,30/04/2021,2,2470403
CZE,1/05/2021,9,6432
CZE,1/05/2021,5,333904
CZE,1/05/2021,1,384109
CZE,1/05/2021,2,2491454
CZE,2/05/2021,9,6461
CZE,2/05/2021,5,334398
CZE,2/05/2021,1,384225
CZE,2/05/2021,2,2511896
CZE,3/05/2021,9,7586
CZE,3/05/2021,5,337403
CZE,3/05/2021,1,387443
CZE,3/05/2021,2,2575629
CZE,4/05/2021,9,9155
CZE,4/05/2021,5,344485
CZE,4/05/2021,1,391749
CZE,4/05/2021,2,2635745
CZE,5/05/2021,9,11125
CZE,5/05/2021,5,350133
CZE,5/05/2021,1,397988
CZE,5/05/2021,2,2702323
CZE,6/05/2021,9,13095
CZE,6/05/2021,5,355493
CZE,6/05/2021,1,405343
CZE,6/05/2021,2,2776552
CZE,7/05/2021,9,15025
CZE,7/05/2021,5,360328
CZE,7/05/2021,1,411109
CZE,7/05/2021,2,2849255
CZE,8/05/2021,9,15172
CZE,8/05/2021,5,361415
CZE,8/05/2021,1,411377
CZE,8/05/2021,2,2878688
CZE,9/05/2021,9,15181
CZE,9/05/2021,5,362478
CZE,9/05/2021,1,411784
CZE,9/05/2021,2,2902524
CZE,10/05/2021,9,16861
CZE,10/05/2021,5,368111
CZE,10/05/2021,1,417724
CZE,10/05/2021,2,2967353
CZE,11/05/2021,9,18678
CZE,11/05/2021,5,374414
CZE,11/05/2021,1,425287
CZE,11/05/2021,2,3034605
CZE,12/05/2021,9,20259
CZE,12/05/2021,5,382770
CZE,12/05/2021,1,432690
CZE,12/05/2021,2,3104432
CZE,13/05/2021,9,21764
CZE,13/05/2021,5,390149
CZE,13/05/2021,1,439629
CZE,13/05/2021,2,3180076
CZE,14/05/2021,9,22860
CZE,14/05/2021,5,395631
CZE,14/05/2021,1,445467
CZE,14/05/2021,2,3253570
CZE,15/05/2021,9,22924
CZE,15/05/2021,5,396359
CZE,15/05/2021,1,447391
CZE,15/05/2021,2,3284767
CZE,16/05/2021,9,22933
CZE,16/05/2021,5,397059
CZE,16/05/2021,1,448137
CZE,16/05/2021,2,3310213
CZE,17/05/2021,9,23810
CZE,17/05/2021,5,402024
CZE,17/05/2021,1,452753
CZE,17/05/2021,2,3377956
CZE,18/05/2021,9,24806
CZE,18/05/2021,5,409869
CZE,18/05/2021,1,458745
CZE,18/05/2021,2,3446911
CZE,19/05/2021,9,26029
CZE,19/05/2021,5,420213
CZE,19/05/2021,1,465257
CZE,19/05/2021,2,3519991
CZE,20/05/2021,9,27653
CZE,20/05/2021,5,430771
CZE,20/05/2021,1,471976
CZE,20/05/2021,2,3601639
CZE,21/05/2021,9,29079
CZE,21/05/2021,5,438744
CZE,21/05/2021,1,477746
CZE,21/05/2021,2,3681354
CZE,22/05/2021,9,29250
CZE,22/05/2021,5,440601
CZE,22/05/2021,1,479616
CZE,22/05/2021,2,3720621
CZE,23/05/2021,9,29257
CZE,23/05/2021,5,441505
CZE,23/05/2021,1,481055
CZE,23/05/2021,2,3749497
CZE,24/05/2021,9,30533
CZE,24/05/2021,5,450160
CZE,24/05/2021,1,487400
CZE,24/05/2021,2,3812436
CZE,25/05/2021,9,32317
CZE,25/05/2021,5,458928
CZE,25/05/2021,1,498508
CZE,25/05/2021,2,3876380
CZE,26/05/2021,9,34226
CZE,26/05/2021,5,468872
CZE,26/05/2021,1,509415
CZE,26/05/2021,2,3956746
CZE,27/05/2021,9,36341
CZE,27/05/2021,5,478936
CZE,27/05/2021,1,518954
CZE,27/05/2021,2,4041398
CZE,28/05/2021,9,38438
CZE,28/05/2021,5,488829
CZE,28/05/2021,1,528213
CZE,28/05/2021,2,4126045
CZE,29/05/2021,9,38575
CZE,29/05/2021,5,491433
CZE,29/05/2021,1,530658
CZE,29/05/2021,2,4166865
CZE,30/05/2021,9,38577
CZE,30/05/2021,5,492425
CZE,30/05/2021,1,533251
CZE,30/05/2021,2,4199958
CZE,31/05/2021,9,40423
CZE,31/05/2021,5,500746
CZE,31/05/2021,1,541512
CZE,31/05/2021,2,4282673
CZE,1/06/2021,9,42698
CZE,1/06/2021,5,510934
CZE,1/06/2021,1,553238
CZE,1/06/2021,2,4363420
CZE,2/06/2021,9,45163
CZE,2/06/2021,5,520264
CZE,2/06/2021,1,564764
CZE,2/06/2021,2,4454298
CZE,3/06/2021,9,47969
CZE,3/06/2021,5,529817
CZE,3/06/2021,1,576631
CZE,3/06/2021,2,4545448
CZE,4/06/2021,9,51217
CZE,4/06/2021,5,539059
CZE,4/06/2021,1,587135
CZE,4/06/2021,2,4639452
CZE,5/06/2021,9,51339
CZE,5/06/2021,5,539924
CZE,5/06/2021,1,589164
CZE,5/06/2021,2,4689130
CZE,6/06/2021,9,51406
CZE,6/06/2021,5,540455
CZE,6/06/2021,1,590083
CZE,6/06/2021,2,4729477
CZE,7/06/2021,9,54530
CZE,7/06/2021,5,548206
CZE,7/06/2021,1,598871
CZE,7/06/2021,2,4825744
CZE,8/06/2021,9,57587
CZE,8/06/2021,5,556364
CZE,8/06/2021,1,609370
CZE,8/06/2021,2,4919669
CZE,9/06/2021,9,61203
CZE,9/06/2021,5,565714
CZE,9/06/2021,1,619901
CZE,9/06/2021,2,5015791
CZE,10/06/2021,9,64306
CZE,10/06/2021,5,575724
CZE,10/06/2021,1,630714
CZE,10/06/2021,2,5113245
CZE,11/06/2021,9,67438
CZE,11/06/2021,5,584601
CZE,11/06/2021,1,639308
CZE,11/06/2021,2,5211003
CZE,12/06/2021,9,67533
CZE,12/06/2021,5,585533
CZE,12/06/2021,1,640670
CZE,12/06/2021,2,5261141
CZE,13/06/2021,9,67586
CZE,13/06/2021,5,585927
CZE,13/06/2021,1,640848
CZE,13/06/2021,2,5302767
CZE,14/06/2021,9,69955
CZE,14/06/2021,5,593997
CZE,14/06/2021,1,648323
CZE,14/06/2021,2,5399032
CZE,15/06/2021,9,72119
CZE,15/06/2021,5,604455
CZE,15/06/2021,1,657148
CZE,15/06/2021,2,5491630
CZE,16/06/2021,9,74636
CZE,16/06/2021,5,613848
CZE,16/06/2021,1,665651
CZE,16/06/2021,2,5588723
CZE,17/06/2021,9,76817
CZE,17/06/2021,5,621750
CZE,17/06/2021,1,673732
CZE,17/06/2021,2,5690135
CZE,18/06/2021,9,78846
CZE,18/06/2021,5,629638
CZE,18/06/2021,1,679483
CZE,18/06/2021,2,5794242
CZE,19/06/2021,9,78868
CZE,19/06/2021,5,630827
CZE,19/06/2021,1,680090
CZE,19/06/2021,2,5843263
CZE,20/06/2021,9,78905
CZE,20/06/2021,5,632105
CZE,20/06/2021,1,680185
CZE,20/06/2021,2,5882860
CZE,21/06/2021,9,80339
CZE,21/06/2021,5,641305
CZE,21/06/2021,1,686599
CZE,21/06/2021,2,5975167
CZE,22/06/2021,9,81953
CZE,22/06/2021,5,650715
CZE,22/06/2021,1,695158
CZE,22/06/2021,2,6068273
CZE,23/06/2021,9,83748
CZE,23/06/2021,5,661633
CZE,23/06/2021,1,703560
CZE,23/06/2021,2,6161361
CZE,24/06/2021,9,85576
CZE,24/06/2021,5,671421
CZE,24/06/2021,1,711704
CZE,24/06/2021,2,6259337
CZE,25/06/2021,9,87278
CZE,25/06/2021,5,680370
CZE,25/06/2021,1,717715
CZE,25/06/2021,2,6357709
CZE,26/06/2021,9,87307
CZE,26/06/2021,5,681859
CZE,26/06/2021,1,719323
CZE,26/06/2021,2,6404994
CZE,27/06/2021,9,87314
CZE,27/06/2021,5,682953
CZE,27/06/2021,1,719460
CZE,27/06/2021,2,6444138
CZE,28/06/2021,9,88565
CZE,28/06/2021,5,691739
CZE,28/06/2021,1,726363
